"fish_group","rcp","sector","year","value","agg"
"Narrowbarred Spanish mackerel","RCP 8.5","Industrial",2084,0,"By fish group"
"Others","RCP 2.6","Industrial",2084,0,"By fish group"
"Others","RCP 8.5","Industrial",2084,0,"By fish group"
"Sea catfishes, coblers","RCP 2.6","Industrial",2084,0,"By fish group"
"Sea catfishes, coblers","RCP 8.5","Industrial",2084,0,"By fish group"
"Silver pomfret","RCP 2.6","Industrial",2084,0,"By fish group"
"Silver pomfret","RCP 8.5","Industrial",2084,0,"By fish group"
"Acetes shrimps","RCP 2.6","Subsistence",2084,4296.252822,"By fish group"
"Acetes shrimps","RCP 8.5","Subsistence",2084,4131.220685,"By fish group"
"Banana prawn","RCP 2.6","Subsistence",2084,0.037774238,"By fish group"
"Banana prawn","RCP 8.5","Subsistence",2084,0.037680689,"By fish group"
"Barramundi","RCP 2.6","Subsistence",2084,0.004204916,"By fish group"
"Barramundi","RCP 8.5","Subsistence",2084,0.004194043,"By fish group"
"Bartail flathead","RCP 2.6","Subsistence",2084,403.6480169,"By fish group"
"Bartail flathead","RCP 8.5","Subsistence",2084,302.2396202,"By fish group"
"Black pomfret","RCP 2.6","Subsistence",2084,562.9044634,"By fish group"
"Black pomfret","RCP 8.5","Subsistence",2084,550.4692401,"By fish group"
"Bombay duck","RCP 2.6","Subsistence",2084,19375.61449,"By fish group"
"Bombay duck","RCP 8.5","Subsistence",2084,15474.27239,"By fish group"
"Chinese silver pomfret","RCP 2.6","Subsistence",2084,1023.874368,"By fish group"
"Chinese silver pomfret","RCP 8.5","Subsistence",2084,880.2865314,"By fish group"
"Commercial shrimps and prawns","RCP 2.6","Subsistence",2084,1211.827327,"By fish group"
"Commercial shrimps and prawns","RCP 8.5","Subsistence",2084,1210.048282,"By fish group"
"Cutlassfishes","RCP 2.6","Subsistence",2084,5268.741275,"By fish group"
"Cutlassfishes","RCP 8.5","Subsistence",2084,5344.781592,"By fish group"
"Drums, croakers","RCP 2.6","Subsistence",2084,19892.76257,"By fish group"
"Drums, croakers","RCP 8.5","Subsistence",2084,19918.20089,"By fish group"
"Fourfinger threadfin","RCP 2.6","Subsistence",2084,0.004204916,"By fish group"
"Fourfinger threadfin","RCP 8.5","Subsistence",2084,0.004194043,"By fish group"
"Garment anchovies","RCP 2.6","Subsistence",2084,2774.098049,"By fish group"
"Garment anchovies","RCP 8.5","Subsistence",2084,2769.9024,"By fish group"
"Giant tiger prawn","RCP 2.6","Subsistence",2084,27.70438115,"By fish group"
"Giant tiger prawn","RCP 8.5","Subsistence",2084,4.242763233,"By fish group"
"Green tiger prawn","RCP 2.6","Subsistence",2084,518.91432,"By fish group"
"Green tiger prawn","RCP 8.5","Subsistence",2084,420.9240517,"By fish group"
"Grunters","RCP 2.6","Subsistence",2084,1194.973116,"By fish group"
"Grunters","RCP 8.5","Subsistence",2084,1198.654596,"By fish group"
"Herrings, sardines, menhadens","RCP 2.6","Subsistence",2084,10846.0198,"By fish group"
"Herrings, sardines, menhadens","RCP 8.5","Subsistence",2084,10832.04586,"By fish group"
"Hilsa shad","RCP 2.6","Subsistence",2084,430.5262905,"By fish group"
"Hilsa shad","RCP 8.5","Subsistence",2084,127.5669338,"By fish group"
"Indian mackerel","RCP 2.6","Subsistence",2084,5.131139102,"By fish group"
"Indian mackerel","RCP 8.5","Subsistence",2084,7.732842982,"By fish group"
"Indian white prawn","RCP 2.6","Subsistence",2084,348.7242714,"By fish group"
"Indian white prawn","RCP 8.5","Subsistence",2084,276.5811897,"By fish group"
"Indo-Pacific prawns","RCP 2.6","Subsistence",2084,3772.924179,"By fish group"
"Indo-Pacific prawns","RCP 8.5","Subsistence",2084,3765.415892,"By fish group"
"Indo-Pacific swamp crab","RCP 2.6","Subsistence",2084,2246.165776,"By fish group"
"Indo-Pacific swamp crab","RCP 8.5","Subsistence",2084,2156.629065,"By fish group"
"Jacks, pompanos","RCP 2.6","Subsistence",2084,550.1336779,"By fish group"
"Jacks, pompanos","RCP 8.5","Subsistence",2084,558.0733996,"By fish group"
"Jarbua terapon","RCP 2.6","Subsistence",2084,2668.79891,"By fish group"
"Jarbua terapon","RCP 8.5","Subsistence",2084,2663.554547,"By fish group"
"Johns snapper","RCP 2.6","Subsistence",2084,0.004204916,"By fish group"
"Johns snapper","RCP 8.5","Subsistence",2084,0.004194043,"By fish group"
"Kuruma prawn","RCP 2.6","Subsistence",2084,0.004204916,"By fish group"
"Kuruma prawn","RCP 8.5","Subsistence",2084,0.004194043,"By fish group"
"Mullets, grey mullets","RCP 2.6","Subsistence",2084,726.4301024,"By fish group"
"Mullets, grey mullets","RCP 8.5","Subsistence",2084,737.8528095,"By fish group"
"Others","RCP 2.6","Subsistence",2084,82989.78763,"By fish group"
"Others","RCP 8.5","Subsistence",2084,84187.52527,"By fish group"
"Scats","RCP 2.6","Subsistence",2084,99.91823843,"By fish group"
"Scats","RCP 8.5","Subsistence",2084,99.76566786,"By fish group"
"Sea catfishes, coblers","RCP 2.6","Subsistence",2084,0.102023091,"By fish group"
"Sea catfishes, coblers","RCP 8.5","Subsistence",2084,0.109903171,"By fish group"
"Sepia cuttlefishes","RCP 2.6","Subsistence",2084,1153.809436,"By fish group"
"Sepia cuttlefishes","RCP 8.5","Subsistence",2084,1170.461617,"By fish group"
"Silver biddies","RCP 2.6","Subsistence",2084,424.0965717,"By fish group"
"Silver biddies","RCP 8.5","Subsistence",2084,424.3885224,"By fish group"
"Silver pomfret","RCP 2.6","Subsistence",2084,1033.726603,"By fish group"
"Silver pomfret","RCP 8.5","Subsistence",2084,930.7789897,"By fish group"
"Silver sillago","RCP 2.6","Subsistence",2084,115.5462557,"By fish group"
"Silver sillago","RCP 8.5","Subsistence",2084,92.93118151,"By fish group"
"Slipmouths, ponyfishes","RCP 2.6","Subsistence",2084,1886.992295,"By fish group"
"Slipmouths, ponyfishes","RCP 8.5","Subsistence",2084,1884.134941,"By fish group"
"Smelt-whitings","RCP 2.6","Subsistence",2084,216.7095144,"By fish group"
"Smelt-whitings","RCP 8.5","Subsistence",2084,216.3538441,"By fish group"
"Speckled shrimp","RCP 2.6","Subsistence",2084,301.3206345,"By fish group"
"Speckled shrimp","RCP 8.5","Subsistence",2084,763.3828043,"By fish group"
"Stargazers","RCP 2.6","Subsistence",2084,16.38132118,"By fish group"
"Stargazers","RCP 8.5","Subsistence",2084,16.35684556,"By fish group"
"Threadfins","RCP 2.6","Subsistence",2084,6458.030472,"By fish group"
"Threadfins","RCP 8.5","Subsistence",2084,6462.375883,"By fish group"
"Thryssas","RCP 2.6","Subsistence",2084,1310.938702,"By fish group"
"Thryssas","RCP 8.5","Subsistence",2084,1329.858628,"By fish group"
"Toli shad","RCP 2.6","Subsistence",2084,19.7172834,"By fish group"
"Toli shad","RCP 8.5","Subsistence",2084,8.6965698,"By fish group"
"Torpedo scad","RCP 2.6","Subsistence",2084,467.7320854,"By fish group"
"Torpedo scad","RCP 8.5","Subsistence",2084,468.2992446,"By fish group"
"Upeneid goatfishes","RCP 2.6","Subsistence",2084,24.95181686,"By fish group"
"Upeneid goatfishes","RCP 8.5","Subsistence",2084,24.91385753,"By fish group"
"Whitefin wolf-herring","RCP 2.6","Subsistence",2084,14.60436866,"By fish group"
"Whitefin wolf-herring","RCP 8.5","Subsistence",2084,16.80981915,"By fish group"
"Yellowfin seabream","RCP 2.6","Subsistence",2084,15.90379906,"By fish group"
"Yellowfin seabream","RCP 8.5","Subsistence",2084,15.5158332,"By fish group"
"All fish groups","RCP 2.6","All sectors",2084,375926.565421669,"Totals"
"All fish groups","RCP 8.5","All sectors",2084,324364.716591917,"Totals"
"All fish groups","RCP 2.6","Artisanal",2084,201230.072432634,"Totals"
"All fish groups","RCP 8.5","Artisanal",2084,152921.30713196,"Totals"
"All fish groups","RCP 2.6","Industrial",2084,0,"Totals"
"All fish groups","RCP 8.5","Industrial",2084,0,"Totals"
"All fish groups","RCP 2.6","Subsistence",2084,174696.492989035,"Totals"
"All fish groups","RCP 8.5","Subsistence",2084,171443.409459957,"Totals"
"Acetes shrimps","RCP 2.6","All sectors",2084,15595.051652,"By fish group"
"Acetes shrimps","RCP 8.5","All sectors",2084,17664.599465,"By fish group"
"Banana prawn","RCP 2.6","All sectors",2084,0.037774238,"By fish group"
"Banana prawn","RCP 8.5","All sectors",2084,0.037680689,"By fish group"
"Barramundi","RCP 2.6","All sectors",2084,0.004204916,"By fish group"
"Barramundi","RCP 8.5","All sectors",2084,0.004194043,"By fish group"
"Bartail flathead","RCP 2.6","All sectors",2084,403.6480169,"By fish group"
"Bartail flathead","RCP 8.5","All sectors",2084,302.2396202,"By fish group"
"Black pomfret","RCP 2.6","All sectors",2084,562.9044634,"By fish group"
"Black pomfret","RCP 8.5","All sectors",2084,550.4692401,"By fish group"
"Bombay duck","RCP 2.6","All sectors",2084,67582.70171,"By fish group"
"Bombay duck","RCP 8.5","All sectors",2084,49273.9046,"By fish group"
"Chinese silver pomfret","RCP 2.6","All sectors",2084,1023.874368,"By fish group"
"Chinese silver pomfret","RCP 8.5","All sectors",2084,880.2865314,"By fish group"
"Commercial shrimps and prawns","RCP 2.6","All sectors",2084,1211.827327,"By fish group"
"Commercial shrimps and prawns","RCP 8.5","All sectors",2084,1210.048282,"By fish group"
"Cutlassfishes","RCP 2.6","All sectors",2084,5268.741275,"By fish group"
"Cutlassfishes","RCP 8.5","All sectors",2084,5344.781592,"By fish group"
"Drums, croakers","RCP 2.6","All sectors",2084,23200.37892,"By fish group"
"Drums, croakers","RCP 8.5","All sectors",2084,21850.228205,"By fish group"
"Fourfinger threadfin","RCP 2.6","All sectors",2084,0.009227487,"By fish group"
"Fourfinger threadfin","RCP 8.5","All sectors",2084,0.010022057,"By fish group"
"Garment anchovies","RCP 2.6","All sectors",2084,2774.098049,"By fish group"
"Garment anchovies","RCP 8.5","All sectors",2084,2769.9024,"By fish group"
"Giant tiger prawn","RCP 2.6","All sectors",2084,27.70438115,"By fish group"
"Giant tiger prawn","RCP 8.5","All sectors",2084,4.242763233,"By fish group"
"Green tiger prawn","RCP 2.6","All sectors",2084,518.91432,"By fish group"
"Green tiger prawn","RCP 8.5","All sectors",2084,420.9240517,"By fish group"
"Grunters","RCP 2.6","All sectors",2084,1194.973116,"By fish group"
"Grunters","RCP 8.5","All sectors",2084,1198.654596,"By fish group"
"Herrings, sardines, menhadens","RCP 2.6","All sectors",2084,10846.0198,"By fish group"
"Herrings, sardines, menhadens","RCP 8.5","All sectors",2084,10832.04586,"By fish group"
"Hilsa shad","RCP 2.6","All sectors",2084,42947.8401105,"By fish group"
"Hilsa shad","RCP 8.5","All sectors",2084,10482.5443838,"By fish group"
"Indian mackerel","RCP 2.6","All sectors",2084,1345.685851102,"By fish group"
"Indian mackerel","RCP 8.5","All sectors",2084,2207.301318982,"By fish group"
"Indian white prawn","RCP 2.6","All sectors",2084,348.7242714,"By fish group"
"Indian white prawn","RCP 8.5","All sectors",2084,276.5811897,"By fish group"
"Indo-Pacific king mackerel","RCP 2.6","All sectors",2084,95.82044877,"By fish group"
"Indo-Pacific king mackerel","RCP 8.5","All sectors",2084,2.215224694,"By fish group"
"Indo-Pacific prawns","RCP 2.6","All sectors",2084,3772.924179,"By fish group"
"Indo-Pacific prawns","RCP 8.5","All sectors",2084,3765.415892,"By fish group"
"Indo-Pacific swamp crab","RCP 2.6","All sectors",2084,2246.165776,"By fish group"
"Indo-Pacific swamp crab","RCP 8.5","All sectors",2084,2156.629065,"By fish group"
"Jacks, pompanos","RCP 2.6","All sectors",2084,550.1336779,"By fish group"
"Jacks, pompanos","RCP 8.5","All sectors",2084,558.0733996,"By fish group"
"Jarbua terapon","RCP 2.6","All sectors",2084,2668.79891,"By fish group"
"Jarbua terapon","RCP 8.5","All sectors",2084,2663.554547,"By fish group"
"Johns snapper","RCP 2.6","All sectors",2084,0.004204916,"By fish group"
"Johns snapper","RCP 8.5","All sectors",2084,0.004194043,"By fish group"
"Kuruma prawn","RCP 2.6","All sectors",2084,0.004204916,"By fish group"
"Kuruma prawn","RCP 8.5","All sectors",2084,0.004194043,"By fish group"
"Mullets, grey mullets","RCP 2.6","All sectors",2084,726.4301024,"By fish group"
"Mullets, grey mullets","RCP 8.5","All sectors",2084,737.8528095,"By fish group"
"Narrowbarred Spanish mackerel","RCP 2.6","All sectors",2084,0,"By fish group"
"Narrowbarred Spanish mackerel","RCP 8.5","All sectors",2084,0,"By fish group"
"Others","RCP 2.6","All sectors",2084,156634.12872,"By fish group"
"Others","RCP 8.5","All sectors",2084,160776.77667,"By fish group"
"Scats","RCP 2.6","All sectors",2084,99.91823843,"By fish group"
"Scats","RCP 8.5","All sectors",2084,99.76566786,"By fish group"
"Sea catfishes, coblers","RCP 2.6","All sectors",2084,0.107045662,"By fish group"
"Sea catfishes, coblers","RCP 8.5","All sectors",2084,0.115731185,"By fish group"
"Sepia cuttlefishes","RCP 2.6","All sectors",2084,1153.809436,"By fish group"
"Sepia cuttlefishes","RCP 8.5","All sectors",2084,1170.461617,"By fish group"
"Silver biddies","RCP 2.6","All sectors",2084,424.0965717,"By fish group"
"Silver biddies","RCP 8.5","All sectors",2084,424.3885224,"By fish group"
"Silver pomfret","RCP 2.6","All sectors",2084,1681.1469623,"By fish group"
"Silver pomfret","RCP 8.5","All sectors",2084,937.640511924,"By fish group"
"Silver sillago","RCP 2.6","All sectors",2084,115.5462557,"By fish group"
"Silver sillago","RCP 8.5","All sectors",2084,92.93118151,"By fish group"
"Slipmouths, ponyfishes","RCP 2.6","All sectors",2084,1886.992295,"By fish group"
"Slipmouths, ponyfishes","RCP 8.5","All sectors",2084,1884.134941,"By fish group"
"Smelt-whitings","RCP 2.6","All sectors",2084,216.7095144,"By fish group"
"Smelt-whitings","RCP 8.5","All sectors",2084,216.3538441,"By fish group"
"Speckled shrimp","RCP 2.6","All sectors",2084,301.3206345,"By fish group"
"Speckled shrimp","RCP 8.5","All sectors",2084,763.3828043,"By fish group"
"Stargazers","RCP 2.6","All sectors",2084,16.38132118,"By fish group"
"Stargazers","RCP 8.5","All sectors",2084,16.35684556,"By fish group"
"Threadfins","RCP 2.6","All sectors",2084,26628.583832,"By fish group"
"Threadfins","RCP 8.5","All sectors",2084,20965.753153,"By fish group"
"Thryssas","RCP 2.6","All sectors",2084,1311.494899422,"By fish group"
"Thryssas","RCP 8.5","All sectors",2084,1329.864456014,"By fish group"
"Toli shad","RCP 2.6","All sectors",2084,19.7172834,"By fish group"
"Toli shad","RCP 8.5","All sectors",2084,8.6965698,"By fish group"
"Torpedo scad","RCP 2.6","All sectors",2084,467.7320854,"By fish group"
"Torpedo scad","RCP 8.5","All sectors",2084,468.2992446,"By fish group"
"Upeneid goatfishes","RCP 2.6","All sectors",2084,24.95181686,"By fish group"
"Upeneid goatfishes","RCP 8.5","All sectors",2084,24.91385753,"By fish group"
"Whitefin wolf-herring","RCP 2.6","All sectors",2084,14.60436866,"By fish group"
"Whitefin wolf-herring","RCP 8.5","All sectors",2084,16.80981915,"By fish group"
"Yellowfin seabream","RCP 2.6","All sectors",2084,15.90379906,"By fish group"
"Yellowfin seabream","RCP 8.5","All sectors",2084,15.5158332,"By fish group"
"Acetes shrimps","RCP 2.6","Artisanal",2085,19465.37474,"By fish group"
"Acetes shrimps","RCP 8.5","Artisanal",2085,21440.4077,"By fish group"
"Bombay duck","RCP 2.6","Artisanal",2085,48214.34436,"By fish group"
"Bombay duck","RCP 8.5","Artisanal",2085,33567.64373,"By fish group"
"Drums, croakers","RCP 2.6","Artisanal",2085,3264.422742,"By fish group"
"Drums, croakers","RCP 8.5","Artisanal",2085,1909.546821,"By fish group"
"Fourfinger threadfin","RCP 2.6","Artisanal",2085,0.005043082,"By fish group"
"Fourfinger threadfin","RCP 8.5","Artisanal",2085,0.005828117,"By fish group"
"Hilsa shad","RCP 2.6","Artisanal",2085,42698.29103,"By fish group"
"Hilsa shad","RCP 8.5","Artisanal",2085,10185.03908,"By fish group"
"Indian mackerel","RCP 2.6","Artisanal",2085,1293.516779,"By fish group"
"Indian mackerel","RCP 8.5","Artisanal",2085,2154.804403,"By fish group"
"Indo-Pacific king mackerel","RCP 2.6","Artisanal",2085,87.2787189,"By fish group"
"Indo-Pacific king mackerel","RCP 8.5","Artisanal",2085,1.841165991,"By fish group"
"Others","RCP 2.6","Artisanal",2085,73689.75013,"By fish group"
"Others","RCP 8.5","Artisanal",2085,76529.24228,"By fish group"
"Sea catfishes, coblers","RCP 2.6","Artisanal",2085,0.005043082,"By fish group"
"Sea catfishes, coblers","RCP 8.5","Artisanal",2085,0.005828117,"By fish group"
"Silver pomfret","RCP 2.6","Artisanal",2085,563.5800927,"By fish group"
"Silver pomfret","RCP 8.5","Artisanal",2085,5.401416231,"By fish group"
"Threadfins","RCP 2.6","Artisanal",2085,20221.62388,"By fish group"
"Threadfins","RCP 8.5","Artisanal",2085,14597.14837,"By fish group"
"Thryssas","RCP 2.6","Artisanal",2085,2.677787366,"By fish group"
"Thryssas","RCP 8.5","Artisanal",2085,0.027492234,"By fish group"
"Bombay duck","RCP 2.6","Industrial",2085,0,"By fish group"
"Bombay duck","RCP 8.5","Industrial",2085,0,"By fish group"
"Indo-Pacific king mackerel","RCP 2.6","Industrial",2085,0,"By fish group"
"Indo-Pacific king mackerel","RCP 8.5","Industrial",2085,0,"By fish group"
"Narrowbarred Spanish mackerel","RCP 2.6","Industrial",2085,0,"By fish group"
"Narrowbarred Spanish mackerel","RCP 8.5","Industrial",2085,0,"By fish group"
"Others","RCP 2.6","Industrial",2085,0,"By fish group"
"Others","RCP 8.5","Industrial",2085,0,"By fish group"
"Sea catfishes, coblers","RCP 2.6","Industrial",2085,0,"By fish group"
"Sea catfishes, coblers","RCP 8.5","Industrial",2085,0,"By fish group"
"Silver pomfret","RCP 2.6","Industrial",2085,0,"By fish group"
"Silver pomfret","RCP 8.5","Industrial",2085,0,"By fish group"
"Acetes shrimps","RCP 2.6","Subsistence",2085,7858.631901,"By fish group"
"Acetes shrimps","RCP 8.5","Subsistence",2085,7796.397362,"By fish group"
"Banana prawn","RCP 2.6","Subsistence",2085,0.342485367,"By fish group"
"Banana prawn","RCP 8.5","Subsistence",2085,0.341648165,"By fish group"
"Barramundi","RCP 2.6","Subsistence",2085,0.004247206,"By fish group"
"Barramundi","RCP 8.5","Subsistence",2085,0.004236223,"By fish group"
"Bartail flathead","RCP 2.6","Subsistence",2085,397.9641972,"By fish group"
"Bartail flathead","RCP 8.5","Subsistence",2085,295.4325658,"By fish group"
"Black pomfret","RCP 2.6","Subsistence",2085,559.5072947,"By fish group"
"Black pomfret","RCP 8.5","Subsistence",2085,548.3270977,"By fish group"
"Bombay duck","RCP 2.6","Subsistence",2085,19457.51978,"By fish group"
"Bombay duck","RCP 8.5","Subsistence",2085,15389.14412,"By fish group"
"Chinese silver pomfret","RCP 2.6","Subsistence",2085,1028.739616,"By fish group"
"Chinese silver pomfret","RCP 8.5","Subsistence",2085,885.963873,"By fish group"
"Commercial shrimps and prawns","RCP 2.6","Subsistence",2085,1229.906482,"By fish group"
"Commercial shrimps and prawns","RCP 8.5","Subsistence",2085,1228.094786,"By fish group"
